"Morrisville, PA",7/6/2016,5.0,Awesome place! The food is amazing and so is the decor.
"Newtown, PA",10/12/2013,5.0,Best locally brewed beer in Yardley / Newtown area. The food is great. They have a small menu buts it's all great. The sometimes have a small jazz trio which is nice and not too loud and in the way of your conversation. The staff is also really friendly and happy.
"Feasterville-Trevose, PA",11/16/2015,5.0,"When I first saw this place I had my speculations. But when I found out that this place used to be a bank I figured, heck I'll try it out. First and foremost I have to point out that this place is dog friendly which is fabulous. I rarely leave my house without my Yorke, Benjamin. As soon as I walked in the entire restaurant was admiring him and his cute little outfit I bought him. An Armani suit fitted for a dog; only the finest for him . This placed was dazzling with culture and the ambience was fit for a king. Their wine selection was choice. It reminded me of the time I was at the Hamptons with my wife Veronica. Benjamin and I ordered the steak pizza which tasted as if it were imported straight out of the temples of Rome. Upon request the pizza came out with only half of it made with cheese, as Benjamin is lactose intolerant. So if you are ever in the area when your not in your vacation home in Bel Are or in your Penthouse sweet in Manhattan I strongly recommend this place!"
"Morrisville, PA",10/21/2012,4.0,"Decided to visit on a Sunday at opening (noon) to beat the crowds.  My husband & I were the 1st people in the place, so we got to look around and had our choice of tables.  Very nice staff & atmosphere.We both ordered flights of beer.  I got the Blonde, Hefeweizen, Sweet Potato Ale (my favorite), Coffee Stout (2nd favorite).  My husband got the ESB, Blonde, Hefeweizen & Coffee Stout (his favorite).  The beers were good, but my husband couldn't get the IPA (they were out) and the Sweet Potato All was running low.  The food menu was limited, but that was ok.  The tapas were fresh with great flavor, but a little small for the price.  We had 3 of the 4 pizzas (Brown Sugar Buffalo, Margharita & Cured Classic).  All very good.  Our waitress Adriana was great.  Very helpful with lots of information.  Also, the father of the owners was great, coming around and asking how things were going.  You could tell they really care about doing a good job.The jazz duo was good too.  This is a nice addition to Yardley."
"Langhorne, PA",6/20/2016,5.0,This is one of my favorite places to go in this area. It is definitely a great date night spot. The buffalo prosciutto pizza and the pork belly fries are a must! Never a disappointment.
"South Bend, IN",6/18/2016,5.0,"Delicious. Was able to sit out side. Ordered cheese board, brown sugar buffalo pizza, brisket sandwich. I think this is some of the best food locally!"
"Princeton, NJ",2/15/2013,4.0,"Just two brothers who love beer and decided to start up this operation - it's clearly a labor of love, but also nicely put together. The beer snob husband was quite pleased with what's on tap, including the option of hand-pulled cask ales (aka beer engine beers). He recommends the Russian Imperial Stout next time it's in the rotation. The pizza was also tasty, though the options would be wider if they allowed for substitutions (we just wanted meat toppings on half and not the other, but we settled just fine on margherita when that wasn't possible). Ask to sit on the couches or couple more comfortable chairs - the metal perch looking ones look really uncomfortable. Also of note: American Homebrew Association members get a discount, so I'll round up to 4 stars for that. It's probably closer to 3.5."
"Philadelphia, PA",8/2/2015,5.0,"Made my first visit today, and I'm glad I did.  I was limited to only one beer (was out on the motorcycle), but the Centennial ale was great.  As for the food, I'm not sure who came up with the idea of mixing brown sugar into buffalo sauce for a pizza, but they're a freaking genius.  It was really delicious, and something different that I've never heard of before.  Add in a fresh, perfectly-sized side salad for A DOLLAR, coupled with friendly service and a nice atmosphere, and this place earns every one of the 5 stars I'll give it.  Highly recommended; I'll definitely be back."
"Yardley, PA",11/18/2015,4.0,"We continue to go here because we live in the neighborhood, and I'm happy to report that it has gotten better since my last review (5/2014). Even if you don't like beer, you might go here just for the food, because they have really evened things out at a pretty high level, and many of the dishes are kind of cool and different. We just had their cauliflower soup and their Thanksgiving Dinner pizza and they were both five-stars delicious, couldn't be better. The service was also much better than what we'd experienced in the past, and it has been better for about the last three visits over the past year. We only had one of the beers on our most recent visit and it was one of their regulars (Chinook IPA), and it was good, but still not great, just a little soft on flavor. It was the same way the last time we got a flight: one beer was good, three were meh, and one was huh?. It's like if they just bailed on the brewery and put in taps of excellent beer this place would kick ass. But we don't hesitate to go here, because the food, interior, and service are all really good now. They got a fourth star because they have NO TVs! So suck on it, sports bars!"
"Merchantville, NJ",5/27/2016,4.0,Best chicken sandwich I've ever had.  All the food was amazing.    Beer.   Is a 3.  Lack of flavor profile stout Very thin like water.   I will come back.   The food was great and beer is nice.
"Yardley, PA",10/5/2013,5.0,The best! The pizza is fantastic and the buffalo cauliflower is relish! I can't wait to go back.ps. the beer is WONDERFUL
"Bloomfield, NJ",5/22/2016,4.0,"Food was great! They balanced ingredients really good and everything came out quick, hot, and yummy! Good selection of beer and wine, pairs really well with the pizza. But, it's pretty pricey for the middle of nowhere PA."
"Trenton, NJ",3/6/2016,5.0,"Great food and beer! Been here several times, no complaints about service. Be sure to try the duck and apple pizza - we come here just for that. The plain pizza is great too and the servers always ask if you want the balsamic glaze on it, even though it's clearly mentioned in the description, which is nice."
"Trenton, NJ",8/29/2014,4.0,"They did it!  The Vault got together with the health dept. and now officially allows well-behaved dogs on the deck!  Judging from the reaction on Facebook, that's welcome news to area dog owners.  Thanks, Vault!!facebook.com/VaultBrewin…"
"Yardley, PA",11/21/2012,5.0,"First things first- Wow. Beautiful. James you did it right. Thank you for the great talk. It was awesome meeting you and the brothers.   Food, live music, and hand crafted beer from a cask pump. Love it! Also, families run business as well. That is a rare thing these days. What else can you ask for Brother John? Customer service was out of this world.  The pies are amazing and I was lucky enough to be a guinea pig on some new sandwiches in beta test even after the kitchen closed. The decor, atmosphere, open design flow is gorgeous.  James and company cosmetically worked in the history of the building's architecture originally occupied by 4-5 banks, with BOA being the last stop. The colors work in concert with Vaults Brewing Company not only on the palette of your mouth, but also visually stunning to even further excite your taste buds.  Folks with the 2-3 stars, I challenge you below to educate yourself a bit ore, give t another shot and see how you feel.  I am not putting you down, as I also started in the same place.  However, micro brews made in the US accounts for less than 5% of gross beer sales.  The industry is dominated by conglomeration of big boys  Anheuser-Busch, who owns, Stella, Bass, Becks, Boddingtons, even some craft beer praisers like Goose Island; Miller who owns Peroni, Nastro Azurro, Pilsner Urquell, Molson; Coors owns Grolsch, Blue Moon, Zima. Combined they're over 300 of the major beer labels spilling more beer a day then some micro brews make in a year.  FYI- Anheuser-Busch, the 5th, sold out- No longer American after they acquired and crushed Latrobe, and rolling rock for profits and killed the '33"". James brought in the dream team to a much-welcomed neighbor of beer connoisseurs and beer/wine drinkers. OR does Yardley REALLY know what we now have in our own town?   If you do not know a think about beer, you will still love it as long as your understand what a micro brew is all about.  Talk to James or the friendly and knowledgeable bar keeps and learn.  You will be amazed about the history of beer.   If you never had beer from a cask....stop now.... what you are doing.....get up...and try it out...old school dispensing of beer without the CO2 push.  It is an amazing taste.Ever wonder why you cannot buy beer online? Read about the antiquated and old death hold of the Three-tier System.  This page will give you a basic overview of the Three-Tier System: cbbd.com/threetier_drive…   Please be kind and informed before your review as James and his staff have taken one of the most daunting, competitive and, and downright toughest cut throat business in the industry, not to mention the state of the economy.  The beer distribution industry is an industry much different from the beer industry. It has its own personality, language, and terms. As important as distribution is to the success of a brewer, it is very important to learn this industry so that you are comfortable and knowledgeable enough to make it work for you. You can brew the very best of products, with great packaging and pricing, but without good distribution, it will be not be enjoyed by the end consumer. Your main three distributors are Bush, Miller, and Coors. If you caught on, the big 3 monopolize the industry and deprive you, of your favorite brew.  Go to California and ask for a lager, they won't give you Yuengling!  Distribution and old practices is why you can't find the beer you love if you ever moved or traveled a lot.   If you do not know much about beer, here are a few documentaries found on Netflix:-Empires of Industry: Brewed in America, History channel- While the brewing of beer isn't the oldest profession, it certainly ranks up there when it comes to activities that have withstood the test of time. Tracing the roots of American breweries all the way back to the days of the Puritans, this thirst-quenching A&E program chronicles the growth of a multimillion dollar industry, including behind-the-scenes views of big-name brew houses such as Anheuser-Busch, Yuengling, Pabst and Coors. -How Beer Saved the World. Found on Netflix by Discovery channel- Did you know that beer was critical to the birth of civilization? That's right -- beer. Scientists and historians line up to tell the amazing, untold story of how beer helped create math's, poetry, Pyramids, modern medicine, labor laws and America. -Beer Wars- Showing what it takes to compete, this engaging documentary ushers viewers into the backrooms and breweries of the ultra competitive beer industry.  With her entertaining documentary, Anat Baron ushers viewers into the backrooms and breweries of the ultra competitive beer industry and reveals what it takes independent brewers to compete with the corporateKudos James! See you soon. Noah Ring, 215.378.59.33 | noah@ringmail.net  More Links- bit.ly/noahyelps | bit.ly/nrtweet |  bit.ly/buckspa"
"Langhorne, PA",7/23/2016,4.0,GREAT food! Attentive waitstaff. BEER! Live background music.
"Jenkintown, PA",1/3/2015,1.0,"FAIL. After a call ahead and a supposed 30 minute wait, it took two hours before we were eating anything. My friend's food never even came and we had to tell the waitress this. She came back a few minutes later to tell us ""the kitchen skipped right over it."" He got his food when the rest of us were done. Didn't really apologize or take any money off the bill. Douche factor was through the roof. I'll never go there again."
"Morrisville, PA",10/27/2012,4.0,"When have been DYING for the Vault to open!  We were finally able to get in here on a Friday night. There are a couple things to note about the Vault before going. Sometimes my husband and I like to take our 3 year old to dinner with us on a Friday or Saturday night. The Vault is definitely not kid friendly. No kids there. Certainly not kid friendly. Glad we left our little one at home. If you are looking for a big menu with ample food options, the Vault is definitely not for you. The specialized menu is nice, however, you might be disappointed to get there and be presented with limited options. No utensils, no table condiments, no frills. The food is all finger food served on paper and wooden blocks. The concept is to eat with your hands, small bites, and walk around and enjoy the decor of this historic bank that was converted into a brewery. All good, however, the vision is not really stated anywhere except the website, so we came across a lot of confused patrons. The menu isn't forgiving to vegetarians or vegans. The dough is vegan, however unless you want a sweet pizza, the only other option is the margherita pizza with no cheese. The pizza is very good.  The crust is cooked to perfection. My husband ordered the sweet sopressata dry salami and Layla and the white mint pizza. The pizza had a little too much olive oil, but overall four stars. The sweet sopressata and cheese selected from a local creamery was delicious. Carefully selected ingredients is what we look for in a dish--the Vault hit a home run in this category for us. The layout of the restaurant is a little awkward. If you are waiting for a table, there is no good place to stand. We were knocked and nudged for the 30 minutes we waited for our table. The concept doesn't lend for bars tools, however, bars stools would be nice. Finger food and getting comfy at the bar perhaps?  Sounds delightful!  We felt the layout needs to be ironed out. The bust boys were lugging clean wooden blocks from one side of the restaurant to the next, nudging and knocking people along the way. It was also very crowded, as expected, because they just opened and people are excited to come here!Overall, we enjoyed our experience at the Vault. The missing star is for the kinks (awkward layout, no barstools, unwelcoming experience if you are waiting for a table) and the limited menu for dietary restrictions only (more vegan/vegetarian options would be nice). The food is phenomenal. The quality and ingredients are top notch. The decor is unique and lends to an enjoyable experience--good food, good music!  We will definitely try the Vault again!"
"Morrisville, PA",7/11/2016,3.0,The food is pretty good.  I have seen a few decent jazz bands here.   The problems are that is usually too crowded to get great service and too loud to even enjoy.
"Morrisville, PA",3/28/2014,4.0,Pretty cool place! The jazz is sweet! You can tell they are dedicated to the craft! A great addition to Yardley!
"Morrisville, PA",9/3/2014,5.0,"I'm surprised the Vault only has 3.5 stars overall.  I've been coming to this place since it opened.  Probably been here 30 or 40 times now.  Great pizzas, the crabcake sliders are AWESOME, and the beer is always excellent.  They always have a good IPA and a good stout on tap. If you are a craft beer lover, this is a great place to go.   I stop in a lot to fill my growler and grab a quick pint... but also for lunch or dinner.Also, they are always trying new stuff, slighting altering the menu, offering bottled beers on Sunday (always something new). There are NO TV's on the wall, so don't expect this to be a sports bar... it's not.  It's a place that affords an actual conversation!The staff is always friendly and outgoing.  Great attitudes abound!I really love it here!   Great job guys!"
"Chicago, IL",9/18/2013,3.0,"Went last night for a quick bite and a beer. Very cool layout and atmosphere. This is something Yardley definitely needed, especially since the only other real option is the continental tavern which is pretty brutal. The beer was tasty and the service was good. We shared the pork panini and a buffalo flatbread. Panini was nice but the flatbread was gross. Barely edible. Stay away from that thing and you're good to go. Hopefully they keep updating the menu."
"Trenton, NJ",6/5/2016,4.0,"Finally got around to trying this place out. I did exactly what everyone suggested and ordered the Buffalo Cauliflower and was not disappointed.  Wasn't too crazy about the pizza, but maybe it was just the one we ordered. I'll definitely be back to try a few other pies."
"Philadelphia, PA",5/26/2016,5.0,The pizzas are amazing. The duck and apple pie is our favorite. They always have new beers on tap and the growler prices are very fair.
"Newtown, PA",5/24/2016,4.0,"Everything about this place (food, beer, service) is great. The only reason I didn't give it five stars is because the bar only has six seats. If you don't plan to sit at the bar, you can't beat the Vault."
"Morrisville, PA",6/13/2017,3.0,"This is a much needed restaurant in Yardley.  An old bank building (Vault,) makes it very interesting.  And the outside deck is a great way to enjoy this cute town.  The food is usually good.  I would stay away from the Hummus app., but the flatbreads are really good.  The bartenders here always make me feel at home.  I sit at the bar sometimes, and even when they are busy they are attentive!   This is great because they always seem very busy.  They are great with getting to know my taste, and suggesting things I should try.  The beer is very good, and I know good beer, and the wine is OK.  But the hostess and some of the rules here really can be an issue.  In the Spring they would not send a server out to the deck (even though it was packed,) so I had to get up and go to the bar inside!  Two weeks ago I found an empty table on the deck, and went inside to let the hostess know, and she acted like I was breaking the law having my girlfriend sit in it.  There was nobody waiting for a outside table.  It makes you feel like you are inconveniencing them.  But don't let that keep you away.  This can be a great first date night, as there is often live music, the food is good.  Don't go here in a rush as the foodservice is not fast.  It is not the place to go if your alone, as the set-up is not good for meeting others, and most people are couples, or groups.  Wait staff is usually very nice (wish I could remember the last young blonde guy who waited on us.)  When I suggest to my girlfriend that we go here she is happy, but always remembers how ""unwelcome"" we feel when we first arrive.  I really hope they read this, and speak to her, as it is the  only issue, in an otherwise great place."
"Morrisville, PA",10/16/2012,4.0,"The beer is wonderful especially the cask conditioned IPA and ESB. Looking forward to their other beers as they roll them out. The glasses they serve the beer in seem small, maybe 14 oz, at $6 it make it seem a little steep.The decor is upscale and a great addition to Yardley Borough.The limited menu of pizza and a few tapas dishes works yet I wish it was a little bigger. Staff are friendly but the host was a little cold and in your face. Been twice, want to go back,"
"Newtown, PA",11/12/2012,4.0,"Great concept in Yardley. The service is good and the food is good. A little loud. They should put in some throw rugs to absorb some of the sound. My wife ordered the Tascano Salami appetizer and I ordered the $12  Margarita pizza about 8"". They were good."
"Westford, MA",10/31/2012,5.0,"If you really understand the art of beer making, thoughtful food creations, and the real objective of the pub concept- you are going to love this place.Fortunate to have traveled the world, I have got to say that I think these folks thought through everything and gathered the best hardware, make the best consumables, and empower YOU to generate an atmosphere and attitude that celebrates spending times with friends while making new ones.We all know the chain restaurant types- they won't know where to begin.  But if you convince them to not expect a glossy 12x24 menu with 15 salads and various freezer to fryer options while being cornered by TV's- you will give another human a breakthrough- this is the place to sit back and enjoy a drink, a bite, and a conversation.Go enjoy this place- these folks are doing something special."
"Ringoes, NJ",10/6/2013,3.0,"I really wanted this place to be awesome because I live so close, and it does have a good brewery vibe, but there are a few hopeful improvements that could be changed."
"Norfolk, VA",12/23/2012,4.0,"I visited Vault Brewing CO yesterday afternoon for a bite to eat and some micro brews;  the place is fairly nice but there is not enough bar seating as I had to stand at the bar.  The beer was good, we sample the American stout, dunkelweissen, coffee stout, all were very good.  The bartender was fairly knowledgeable regarding their offerings.  I would like to see a couple of improvements and that is the seating at the bar, there should be more of it and also it would be nice to be greeted at the bar when you walk in.  The wood fired pizzas are great.  All in all the place is a little expensive but the Vault does offer good service, good beer, and good food."
"Thornton, CO",4/9/2016,4.0,Super friendly staff...fun crowd..local feel...parking in rear is huge plus...great bartenders...
"St Augustine, FL",10/25/2012,5.0,"My experience with vault brewing has been great. Quality food and even better atmosphere make dining at the vault an absolute pleasure. Anytime you have a chance to go to an independently owned restaurant it is exciting, and vault brewing exemplifies this. The beer here is second to none and the experience overall has more than lived up to my expectations. I will definitely be visiting the vault again."
"New Hope, PA",2/24/2013,5.0,"Fantastic addition to Yardley! We have been coming to the Vault since opening day in October 2012 and have very much enjoyed watching the growth of this new local brewery. I have tried all the beers that have been released thus far but my favorites are the Belgian Blonde, the Sweet Potato Ale and the Rye IPA. The Blonde reminds me of a beautiful summer day in the sunshine as it's so refreshing, the Sweet Potato is just an awesome idea and so creamy and smoothe to drink, and the Rye IPA is a new take on my very favorite type of brew. The menu for food is perfectly simple and fun to eat. The atmosphere is unique and a new concept for a typical brew pub with no tv's, more dim lighting, high ceilings in a cool old bank building, and great jazz music. We love all the bartenders and the owners that we have met so far and special shout-outs to Nick, Rich, Michael and John! All in all a fantastic addition to the Yardley community and a welcome one!"
"Morrisville, PA",3/20/2016,5.0,"My husband and I go to the vault all the time. I don't drink beer but I Love their food, so while my husband enjoys the beer I enjoy a glass of wine & their amazing pizzas! People complain about the prices but the quality of the food speaks for itself. No pizza places in yardley compare to the vault. I'm so happy the vault is 5 mins away from us."
"Levittown, PA",2/9/2016,5.0,Absolutely amazing. Place has a great atmosphere. Nice craft beer selection. Small menu but everything we had was awesome. I mean the food was soooooo good. Went on a friday around 4 seated right away but noticed around 5 place starts to get busy. One of the best places in the area. Will for sure be returning.
"Morrisville, PA",10/13/2015,2.0,"It's been awhile since I last reviewed The Vault.  As a longtime homebrewer, I really wanted to like the place, since it's my local brewpub.  I've been here about 10-12 times.  I've wanted to like the beers, but most of the time have left feeling let down.  The food offerings are usually OK.  I've had about everything on the menu and never left saying I had a bad meal, but at the same time, never left saying I had a great meal.  The ambiance is nice, for a date.  Recently they started the Trial and Error program, where the brewer experiments with new beers.  They send out emails to advertise.  Today, I finally received a notice of a beer that I thought I would like.  I drove a fair distance out of my way to go down there on this particular night.  The bartender greeted me and politely told me they would not sell me a growler of it, as it was only sold in 4 oz glasses.  This is definitely something that should have been put in the advertisements.  I'm afraid that I won't be going back anytime soon.  And I really don't like posting negative reviews...but if a friend asked me, this is what I'd tell em."
"Levittown, PA",1/28/2016,4.0,"Great food, beer and atmosphere.   A bit loud in the dining room when it's a full house."
"Ewing Township, NJ",11/27/2012,4.0,"Pizza was excellent. Served quickly with a fine suggestion from server.  Beer was good, recommend the IPA."
"Washington Crossing, PA",12/23/2015,3.0,Good but unispiring. Nothing is bad but nothing is a rave either. Gave them 3 shots didnt knock me out. Servers i had didnt know the product didnt know the cheeses on the cheese board and obviously hadnt tasted the beer. With the outdoor seating now there can be a pleasant stop for a drink.
"Brunswick, MD",9/3/2013,2.0,"My husband and I checked this place out Saturday evening.  The atmosphere was great.  I enjoyed the beer.  We were excited to see a cheese plate and charcuterie plate on the menu, which we ordered.  The servings were great, including an enormous prosciutto rosette.  I particularly loved the chevre from Washington Crossing.  We placed our order for our flatbread, a ricotta sun-dried tomato, prepared in the bake oven.  Everything was great to this point.  We had barely made our way into our appetizers when the flatbread arrived.  This is unfortunate.  I really wish the servers would have considered the timing and waited till we were finished.  Our table was small, intimate.  Normally I like this, but a 2' x 2' table does not support all these dishes.  I told our server we weren't ready for it, and she told me that they didn't have anywhere to keep it!  So, the interruption to consolidate plates and make room was frustrating.  By the time we were ready for our flatbread it was cold.  My water was never refilled, either.Basically, the servers need to time tickets better, and the chefs need to recognize when to send dishes out for tables."
"Morrisville, PA",11/9/2012,4.0,"We went to Vault one week after their opening on a Friday night. The space was attractive, hip and warmly lit. Nice details including the copper pizza oven, the beer tanks, and the use of a bank vault for wine storage to name a few. There was a good vibe with the music and mix of locals, beer geeks and suburbanites seeking a new drinking spot. Clearly, I am not a beer snob or I would have a better description for ""beer tank."" I do like beer, though, and enjoyed the lighter offerings. We tried the Blonde, Hefe, IPA, and Sweet Potato. I didn't think the Sweet Potato would be drinkable past a sip or two, but I was wrong. They were all quite tasty!The food was good also. If you haven't read elsewhere, they only serve a few items, so take that into consideration if you are a picky eater. The beet hummus was outstanding, as well as the brown sugar buffalo pizza. Take note - there is no chicken on the buffalo pizza! You won't miss it, though.My only ""complaint"" is the seating in the upper dining area. Guys, you need either taller tables or shorter chairs! Watching men straddle these tables is not attractive at all.We will definitely go back."
"Morrisville, PA",7/1/2014,3.0,First off I can give 3 1/2 stars I would. It was a little packs for a Tuesday night but that didn't really bother me we only waited about 5 to 10 minutes which was nothing and ways seated right away. We ordered the five C's beers which were delicious. And a large anti pasta board. Also we ordered two duck and Apple pizzas. When we got the anti-pasta board it looked a lot smaller than what were used to I was hear a month ago and the same appetizer was literally 50% bigger. We asked the waitress if there was a mixup she said no that is a large appetizer. The quality of it was very good as usual but the actual quantity was very disappointing. The pizzas on the other hand were amazing as usual. When leaving I asked who turned out to be the owner James if they downsized the appetizer board. He said no but he wasn't sure if the decision was made without his knowledge. But I must say he was more than receptive and courteous to us. he was very professional about the manner and actually seem to generally care about our experience at his restaurant. I'm a go ahead and just give the benefit of the doubt to say that there was a mixup in the kitchen about the size of the appetizer and go back a month from now and see if the size stays the same or if it's back to the original size that I remember. The fact that I'm making such a big deal about an appetizer just goes to show you that it was so good that because we ordered a large and they gave us such a small portion it was very disappointing.
"Morrisville, PA",11/30/2012,4.0,"I've been to the Vault four times since they opened in October, and plan to be a regular. It's great to have a new destination in Yardley, and the owners have gone out of their way to create a different atmosphere than anywhere else in the area.The beers are terrific, and the service is friendly and fabulous - and has been since opening weekend. Someone knows how to train their staff from the get-go. Kudos!The menu is limited,, but that's fine, as long as you know that going in. The grilled pizzas are terrific, and the hummus plate is good, too.The atmosphere is MOroccan/old bank/Jazz-not-TVs.The vibe is welcoming, and the crowd ranges from late twenties to folks like myself and my husband -- ""seasoned"" adults.What impressed me the most : they stayed open in the week after Hurricane Sandy! Ran minimal lights on a tiny generator; lit the rest of the place by candlelight; offered menu items they could cook in the wood-fired pizza oven. I love the enterprising spirit here!One tiny suggestion: drapes or louvered doors to block the view of the kitchen would be nice."
"Newtown, PA",12/10/2013,4.0,"This place is great. Excellent selection of quality craft beer and the food was a very tasty added bonus. I don't usually expect much in terms of food from a brewpub but this place rocked. BTW, the Rye IPA was a very solid, flavorful beer. My companions had the Sweet Potato Ale (Nitrous infused), which they also thought was good."
"Yardley, PA",10/25/2012,4.0,Went last night for the first time.  Great addition to Yardley.  Beer was fabulous.  We had a humus appetizer and Pizza & they were wonderful.  Will definitely be back
"Philadelphia, PA",7/30/2015,4.0,Good spot to hangout.. Limited options for crafts maybe this brewery could come up with some more crafts..
"Ewing Township, NJ",7/19/2015,4.0,"Staff was perfectly nice. Food was good, beers were interesting. Overall, I liked this place with the exception of the high-top tables. I really would prefer a traditional seat where my feet touch the ground!"
"Morrisville, PA",7/16/2013,4.0,Love love love this place! The decor is so cool in there and the wait staff and bartenders very friendly. I would give it a 5 but the food isn't amazing. It's just ok. Although it seems like its a place just for beer and some snacks not a dinner.
"Hightstown, NJ",11/4/2015,3.0,Came here in the summer. Lots of fruit flies all around. I was handed a glass of wine that was dripping wet like it was just pulled out of the sink. Our waitress was EXTREMELY unfriendly and looked like she hated her life. We got a cheese and fruit platter with pita bread .. they literally give you 25 pieces of pita bread (I'm not complaining). I've been here 3 times and overall it's OK.
"Morrisville, PA",4/29/2013,5.0,"The more I dine here the more I love this place.  Fantastic ambience, creative menu and fantastic beer.  Try the antipasto board for an app, fig prosciutto pizza, brown sugar buffalo if you can handle 2 and wash them down with a beer sampler if you can't decide.  They are almost there with dessert - the s'mores are a great size but still need some work.  Grab a growler full of your favorite beer from the sampler to take home.  True center city style eatery right in the heart of Yardley."
"Elkins Park, PA",11/24/2012,3.0,"Beers were good, not great.  Their IPA was good, different than any other I've tasted.  I expected more of a punch of flavor from their stout. I didn't . Place is beautiful inside, however the absence of stools at the bar didn't encourage me to sit down and stay for awhile because unless you eat you can't sit down."
"Feasterville-Trevose, PA",12/22/2013,3.0,"Pros: * Delicious beer in Yardley, with an ever-changing selection* Fantastic atmosphere* No obnoxious sports fans* No TVs* Higher-class clientele* Bartenders are fast and efficient.* No ""Thug-life"" trash* Good Social network presence showing new brews, events, food.Cons: * There's no space here. Waitresses are constantly asking people to move around while they navigate the crowd. Friday night is insane.* There's only one crowded bar to get drinks from, unless you want to take a table and wait is even longer for service.* The place is extremely hot inside. Their oven heats the whole place. I started sweating every time I came in.* The service has been spotty. I had a good experience once, and a terrible experience another time.* If you want a drink, getting to the bar to flag the bartender is next to impossible on a busy night. Waiting at the bar opening for a drink is troublesome too, because you're always getting moved around by waitresses who are bussing drinks.* No mixed drinks, wine or brewed beer only.* Food needs to travel through a crowd of patrons before It reaches half of the tables in the restaurant.* The food is overly expensive and portions are small.* Our most recent visit, it took us 10 minutes to get asked for our drinks after being seated, it took another 10 to get them, and 20-minute intervals to come back to our table. Our waitress practically ignored our table. Sorry if we were a small check, but seriously. Whether you're shooting the shit with the guys from the kitchen, or if you're busy doing your hair behind the bar, we're waiting for service. Overall it took 1.5 hours to get a sample of beers for each of us (Table of 2), a single drink for each of us, and a single side plate. It took us 20 minutes to get our check.* Our most recent visit, both of our waitresses were completely miserable, and they were making it known. One waitress told us the other was being ""Cut"" and that she would be our ""New"" waitress. Needless to say, it was a bit overbearing to have the old one come back and say ""Oh I guess you heard I'm leaving""... Please keep your drama on Facebook and out of my dining.Other Thoughts: I was one of the first people who showed interest in this place. I went to the town hall meeting in support of having it here, and I helped campaign a little and spread the good news. I can't say I feel completely let down, because the beer is just fantastic, it'd devoid of ""Bros"", it has lots of working professionals mingling, and the overall operation is professional and responsible. Please hire professional, drama-free staff."
"Philadelphia, PA",8/3/2014,4.0,Yes to The Vault! It's nice to have a decent place to grab beer and dinner when visiting family in the LBC.
"Willow Grove, PA",8/22/2015,3.0,"Have been coming to this young establishment since place opened.  Had pretty decent beers since the get go, they have only improved, and have a great 'trial' Tuesdays special.  Food is different but smells appealing, have not eaten here since my first visit.  My only criticism is that bar has no television and I have always had very poor phone service.  Not the kind of place I would stop in alone for a meal, since I am not the type to talk the bartenders ear off or make small talk with other patrons.  As a big sports fan it deters me from frequenting more often."
"Warrington, PA",6/13/2013,5.0,"Delicious.  Tried it out for lunch while passing through and the tapas were wonderful.  I heard outdoor seating is coming soon, so that will be a bonus."
"Brick, NJ",5/18/2015,3.0,"I dined here over the weekend. This should be 4 stars but the service was JUST.....SO...SLOW. I would understand if they were busy but they were not. We waited longer than quoted for a table as we wanted to sit outside. When I finally asked about our table, the hostess seemed to have forgotten (there were multiple empty tables outside).The waitstaff was friendly and helpful but every time they went away it seemed they were gone forever. The beer selection is on the small side but varied. I didn't try any of the beers this time. We ordered the duck fat fries as an appetizer. They were tasty but seemed to have way more cheese than meat. I had the brisket sandwich and it was DA BOMB. Seriously this sandwich was of out control. It was insanely messy but worth it. Enjoyed a S'more for dessert but not for the 15 plus minutes it took to get it. I would go again when in the area."
"Morrisville, PA",4/13/2013,5.0,"I've been there with mi wife and we love it , Richard was pleasant and adorable waiter . We tried 3 beers and the best  was Belgian Wit which I broth home.Their Fig and Proschiuto Pizza, I should call it flat bread, and Antipasto were  phenomenal.  I've been working in restaurant industry for about 10 years and really recommend this place. They still newly open and still working few things out , but they are doing a good job overall."
"Fairless Hills, PA",12/17/2014,5.0,"Love the beer, love the food, love the atmosphere. Jazz music, an ever-changing menu of interesting specialties, and beer savvy bartenders make this the perfect spot any night of the week. Fri/Sat nights around dinner tend to get crowded but that's to be expected with a place this great. Have a beer while you wait for a text notifying you that a table is ready. Enjoy!"
"Bristol, PA",2/26/2015,5.0,"After about a year or so people talking about this place I decided to give it a try. Stopped in for lunch and upon entering you are automatically at ease in this chic yet sophisticated atmosphere. It's cozy yet funky. I love that you can see the ""behind the scenes"" there is an open kitchen and the big giant brew tanks (thats clearly not the technical term). You feel like part of the action. And the food coming out of there kitchen is INSANE!!! I tried the duck and Apple flat bread, gala apples, blue cheese, carmalized onions, duck confit, and bacon. Unbelievable!!! I had a flight and sampled a few of their craft brews. Authentic and artsy tastes I can't wait to go back!!"
"Tarpon Springs, FL",8/29/2016,4.0,the beer and food were great.      nice location   in an old bank redone as a resturant/bar.    we  usually try to stop there when in town.
"Morrisville, PA",1/25/2015,5.0,"We love this place. Bartenders remember you, are friendly and the food is delicious!! Great ,great place!"
